title,haiku,path
PUBLIC HEALTH ADVISER (SCHOOL,,"['it', 'is', 'desired', 'i++', 'but', 'not', 'be', 'limited', 'to', 'i++', 'the', 'public', 'health', 'nurse', 'i++']"
PUBLIC HEALTH ADVISER (SCHOOL,,"['the', 'operation', 'i++', 'manager', 'the', 'public', 'health', 'i++', 'services', 'health', '-health', 'for', '-for', '-services', 'advisers', '-advisers', 'i--', '-health', 'schools', 'i++', 'in', 'new', 'york', 'city', 'i++']"
PUBLIC HEALTH ADVISER (SCHOOL,,"['the', 'bureau', 'of', 'school', 'i++', 'health', 'records', 'and', 'assist', 'in', 'i++', 'the', 'new', 'york', 'city', 'i++']"
PUBLIC HEALTH ADVISER (SCHOOL,,"['the', 'provider', 'of', 'i++', 'public', 'health', 'advisor', 'i', 'i++', 'will', 'be', 'provided', 'i++']"
CEMENT MASON,"Prepare mix lay and
finish cement and concrete
to grade and contour","['prepare', 'mix', 'lay', 'and', 'i++', 'finish', 'cement', 'and', 'concrete', 'i++', 'and', 'prepare', 'and', '-and', '-prepare', '-and', 'to', 'grade', 'and', 'contour', 'i++']"
DIRECTOR OF PUBLIC RELATIONS (,,"['duties', 'including', 'i++', 'but', 'not', 'be', 'limited', 'to', 'i++', 'document', 'review', 'i++']"
DIRECTOR OF PUBLIC RELATIONS (,,"['duties', 'will', 'include', 'i++', 'but', 'not', 'be', 'limited', 'to', 'i++', 'document', 'review', 'i++']"
CLERICAL AIDE,"Respond to public
inquiries and requests
via telephone","['respond', 'to', 'public', 'i++', 'inquiries', 'and', 'requests', 'i++', 'via', 'telephone', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),,"['experience', 'in', 'i++', 'creating', 'and', '-and', 'project', '-project', '-creating', 'managing', 'diverse', 'project', 'i++', 'teams', 'throughout', '-throughout', '-teams', 'i--', '-project', '-diverse', '-managing', 'agile', 'software', '-software', '-agile', 'i--', '-in', 'as', 'i++', 'an', 'application', 'support', 'i++', 'changes', 'and', 'patches', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),,"['maintain', 'computing', 'i++', 'devices', 'in', 'accordance', 'i++', 'with', 'agency', 'i', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),"Facilitate the
collection of technical
and business users","['facilitate', 'the', 'i++', 'collection', 'often', '-often', 'of', 'technical', 'i++', 'and', 'business', 'users', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),,"['understanding', 'of', 'i++', 'help', 'desk', 'ticket', 'reports', 'and', 'i++', 'maintenance', 'of', 'eis', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),,"['the', 'supervisor', 'i++', 'of', 'applications', 'with', 'broad', 'i++', 'scope', 'for', '-for', 'of', 'new', 'projects', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),,"['provide', 'technical', 'i++', 'expertise', 'and', 'support', 'of', 'i++', 'the', 'integration', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),,"['support', 'for', 'network', 'i++', 'incidents', 'as', 'reported', 'i++', 'to', 'the', 'bureau', '-bureau', 'following', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),"Ensure engineers
follow all team and other
city agencies","['ensure', 'projects', 'are', 'i++', 'delivered', 'on', 'time', 'within', 'i++', 'budget', 'adhere', '-adhere', '-budget', 'i--', '-within', '-time', '-on', '-delivered', 'i--', '-are', '-projects', 'engineers', 'i++', 'follow', 'all', 'team', 'and', 'other', 'i++', 'city', 'agencies', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),"Excellent verbal
written communication
skills are required","['excellent', 'verbal', 'i++', 'and', 'written', '-written', '-and', 'i--', '-verbal', 'problem', 'i++', 'solving', 'skills', 'and', 'the', 'impact', 'i++', 'of', 'planned', '-planned', '-of', 'i--', '-impact', '-the', '-and', '-skills', '-solving', 'i--', '-problem', 'verbal', 'i++', 'written', 'communication', 'i++', 'skills', 'are', 'required', 'i++']"
COMPUTER SPECIALIST (SOFTWARE),"Apply the concepts
of appropriate standard
methodologies","['apply', 'the', 'concepts', 'i++', 'of', 'appropriate', 'standard', 'i++', 'methodologies', 'i++']"
CERT IT ADMINISTRATOR (DB),"Must be familiar
with oracle database
resource manager","['must', 'be', 'familiar', 'i++', 'with', 'oracle', 'database', 'i++', 'security', '-security', 'resource', 'manager', 'i++']"
CERT IT ADMINISTRATOR (DB),"Experience in
database architecture
including software","['experience', 'in', 'i++', 'database', 'architecture', 'i++', 'and', 'design', 'stored', '-stored', '-design', '-and', 'including', 'software', 'i++']"
CERT IT ADMINISTRATOR (DB),"Ensure adherence
to best practice methods for
database usage","['ensure', 'adherence', 'i++', 'to', 'best', 'practice', 'methods', 'for', 'i++', 'database', 'usage', 'i++']"
CERT IT ADMINISTRATOR (DB),,"['the', 'selected', '-selected', 'database', 'team', 'i++', 'and', 'teams', 'of', 'unix', 'linux', 'i++', 'engineers', 'and', '-and', '-engineers', 'platform', '-platform', 'i--', '-linux', '-unix', '-of', '-teams', 'will', 'work', 'closely', 'with', 'all', 'i++', 'areas', 'of', 'it', 'i++']"
CERT IT ADMINISTRATOR (DB),"Meet with users to
work independently on
multiple projects","['meet', 'with', 'users', 'to', 'i++', 'work', 'independently', 'on', 'i++', 'multiple', 'projects', 'i++']"
CERT IT ADMINISTRATOR (DB),,"['more', 'specifically', 'i++', 'the', 'selected', 'candidate', 'i++', 'shall', 'be', 'required', 'i++']"
CRIMINALIST ASSISTANT DIRECTOR,,"['for', 'selecting', '-selecting', 'a', 'total', 'of', 'i++', 'four', 'years', 'of', 'experience', 'i++', 'in', 'a', '-a', '-in', 'as', 'described', 'above', 'i++']"
ASSOCIATE INSPECTOR (CONSUMERS,"Ability to
create and manipulate
excel documents","['ability', 'to', 'i++', 'create', 'and', 'manipulate', 'i++', 'excel', 'documents', 'i++']"
Asst Comm-Prgm Dev Revw-HMH,,"['the', 'mental', 'hygiene', 'i++', 'is', 'responsible', 'for', '-for', '-responsible', '-is', 'division', 'of', 'the', 'work', 'of', 'i++', 'the', 'division', '-division', '-the', 'i--', '-of', '-work', '-the', 'mental', '-mental', '-of', '-division', 'on', 'all', 'issues', 'related', 'i++', 'to', 'mental', 'health', 'care', 'i++']"
Asst Comm-Prgm Dev Revw-HMH,,"['the', 'ability', 'i++', 'of', 'the', 'division', 'of', 'the', 'i++', 'new', 'york', 'city', '-city', '-york', '-new', 'division', 'of', '-of', '-division', 'work', 'of', 'the', 'new', 'york', 'i++']"
Asst Comm-Prgm Dev Revw-HMH,,"['the', 'work', 'of', 'the', 'work', 'i++', 'of', 'the', 'division', 'of', 'the', 'i++', 'work', 'of', 'the', 'new', 'york', 'i++']"
COMPUTER ASSOC (SOFTWARE),,"['access', 'and', 'maintain', 'i++', 'the', 'open', 'data', 'team', 'to', 'i++', 'detect', 'root', 'causes', 'i++']"
COMPUTER ASSOC (SOFTWARE),"Design construction
and implementation of
a new assessment","['design', 'construction', 'i++', 'and', 'implementation', 'of', 'i++', 'a', 'new', 'assessment', 'i++']"
COMPUTER ASSOC (SOFTWARE),,"['create', 'and', 'maintain', 'i++', 'the', 'open', 'data', 'open', 'i++', 'government', 'and', '-and', '-government', 'i--', '-open', 'team', 'to', 'i++', 'detect', 'root', 'causes', 'i++']"
COMPUTER ASSOC (SOFTWARE),,"['the', 'required', '-required', 'property', 'tax', 'i++', 'system', 'and', 'directory', 'i++', 'management', '-management', 'i--', '-directory', 'will', 'interact', 'i++', 'with', 'an', 'it', 'system', 'i++']"
COMPUTER ASSOC (SOFTWARE),,"['participate', 'in', 'i++', 'the', 'identification', 'i++', 'and', 'resolution', 'i++']"
COMPUTER ASSOC (SOFTWARE),"The city of new
york city open data
open government","['the', 'required', '-required', 'city', 'of', 'new', 'i++', 'york', 'city', 'open', 'data', 'i++', 'open', 'government', 'i++']"
COMMUNITY ASSOCIATE,,"['strong', 'customer', '-customer', 'attention', 'to', 'i++', 'detail', 'and', 'time', 'management', 'i++', 'and', 'analysis', 'i++']"
COMMUNITY ASSOCIATE,,"['help', 'make', '-make', 'to', 'expand', 'the', 'i++', 'pool', 'of', 'trained', 'accessible', 'i++', 'taxi', 'drivers', '-drivers', '-taxi', 'i--', '-accessible', '-trained', '-of', '-pool', 'i--', '-the', 'to', 'i++', 'areas', 'where', 'citi', 'bike', 'i++', 'and', 'or', 'citi', '-citi', '-or', '-and', 'system', '-system', 'i--', '-bike', '-citi', '-where', '-areas', 'i--', '-to', '-expand', '-to', 'prepare', 'daily', 'i++', 'weekly', 'monthly', 'yearly', 'and', 'i++', 'other', 'locations', 'i++']"
COMMUNITY ASSOCIATE,"Assist in all five
boros will be able to
work well in a team","['assist', 'in', 'all', 'five', 'i++', 'boros', 'will', 'be', 'provided', 'i++', 'with', 'the', 'oath', '-oath', 'proper', '-proper', '-the', '-with', 'i--', '-provided', 'able', 'to', 'i++', 'work', 'well', 'in', 'a', 'team', 'i++']"
COMMUNITY ASSOCIATE,,"['work', 'with', 'partners', 'and', 'i++', 'programs', 'and', 'initiatives', 'i++', 'that', 'support', 'the', '-the', 'new', '-new', '-support', '-that', 'i--', '-initiatives', 'projects', 'throughout', 'i++', 'new', 'york', 'city', 'health', 'i++']"
COMMUNITY ASSOCIATE,"Process payments of
various special projects
and initiatives","['process', 'payments', 'of', 'i++', 'various', 'special', 'projects', 'i++', 'and', 'reports', 'to', '-to', 'as', '-as', '-reports', 'initiatives', 'i++']"
COMMUNITY ASSOCIATE,"Strong computer skills
in excel and access is
strongly desired","['strong', 'copy', '-copy', 'computer', 'skills', 'i++', 'in', 'excel', 'and', 'access', 'is', 'i++', 'strongly', 'desired', 'i++']"
COMMUNITY ASSOCIATE,"The housing new york
plan to create and preserve
new york city health","['the', 'housing', 'new', 'york', 'i++', 'plan', 'to', 'create', 'thriving', '-thriving', 'and', 'preserve', 'i++', 'new', 'york', 'city', 'health', 'i++']"
COMMUNITY ASSOCIATE,,"['writing', 'reports', 'and', 'i++', 'presentations', '-presentations', 'microsoft', 'excel', 'and', 'word', 'i++', 'is', 'also', 'helpful', 'i++']"
COMMUNITY ASSOCIATE,"Work on multiple
projects sometimes quickly and
under strict deadlines","['work', 'on', 'multiple', 'i++', 'projects', 'sometimes', 'quickly', 'and', 'i++', 'under', 'strict', 'deadlines', 'i++']"
COMMUNITY ASSOCIATE,,"['pay', 'cycle', 'event', 'i++', 'detailed', 'report', 'to', 'ensure', 'i++', 'that', 'all', 'required', 'i++']"
BOOKKEEPER,,"['the', 'direction', 'of', 'i++', 'the', 'director', 'of', 'audits', 'i++', 'and', 'accounts', 'with', '-with', 'unit', 'i++']"
COMMUNITY COORDINATOR,"The department is
seeking an outreach and case
management system","['the', 'department', 'is', 'i++', 'seeking', 'an', 'outreach', 'and', 'case', 'i++', 'management', 'system', 'i++']"
COMMUNITY COORDINATOR,"Experience in
program management and field
operations guides","['experience', 'in', 'i++', 'program', 'management', 'writing', 'i++', 'i--', '-writing', 'and', 'field', 'i++', 'operations', 'guides', 'i++']"
COMMUNITY COORDINATOR,"Build assets and make
referrals to external
trainers as needed","['build', 'assets', 'and', 'make', 'i++', 'referrals', 'for', '-for', 'to', 'and', 'lead', '-lead', '-and', 'external', 'i++', 'trainers', 'as', 'needed', 'i++']"
COMMUNITY COORDINATOR,,"['experience', 'with', 'i++', 'community', 'and', 'with', '-with', 'planning', 'i++', 'assistance', 'through', '-through', '-assistance', 'duties', '-duties', 'i--', '-planning', 'or', 'the', 'i++', 'court', 'and', 'other', '-other', '-and', '-court', 'division', 'with', '-with', '-division', 'i--', '-the', 'ged', 'i++', 'instructional', '-instructional', 'i--', '-ged', '-or', '-and', 'stakeholder', 'i++', 'to', 'ensure', 'events', 'i++']"
COMMUNITY COORDINATOR,"Work with attorneys
and staff to collaborate
closely with the law","['work', 'with', 'the', 'forms', '-forms', 'human', 'i++', 'services', 'support', 'functions', 'i++', 'i--', '-functions', '-support', '-services', 'i--', '-human', 'mayors', 'i++', 'intergovernmental', '-intergovernmental', 'i--', '-mayors', '-the', 'attorneys', 'i++', 'and', 'staff', 'on', 'training', 'and', '-and', '-training', '-on', 'to', 'collaborate', 'i++', 'closely', 'with', 'the', 'law', 'i++']"
COMMUNITY COORDINATOR,"Work with all other
city agencies and the
lives of families","['work', 'with', 'partner', '-partner', 'all', 'other', 'i++', 'city', 'agencies', 'and', 'the', 'i++', 'neighborhoods', 'they', '-they', '-neighborhoods', 'lives', 'of', 'new', 'york', '-york', '-new', 'families', 'i++']"
COMMUNITY COORDINATOR,,"['propose', 'changes', '-changes', 'new', 'systems', 'i++', 'and', 'databases', 'such', 'as', 'i++', 'pamphlets', 'and', '-and', '-pamphlets', 'service', 'in', 'the', 'field', 'i++']"
COMMUNITY COORDINATOR,,"['knowledge', 'of', 'city', 'i++', 'agencies', 'to', 'develop', 'i++', 'implement', 'and', '-and', '-implement', 'i--', '-develop', 'undertake', 'i++', 'repair', 'work', 'scopes', '-scopes', '-work', '-repair', 'i--', '-undertake', '-to', 'such', 'as', 'service', 'i++', 'in', 'the', 'middle', 'class', 'i++']"
COMMUNITY COORDINATOR,"Performing special
projects assigned by the chief
of operations","['performing', 'special', 'i++', 'projects', 'assigned', 'by', 'the', 'chief', 'i++', 'of', 'staff', 'who', '-who', '-staff', '-of', 'and', 'deputy', '-deputy', '-and', 'of', 'operations', 'i++']"
COMMUNITY COORDINATOR,,"['the', 'data', 'prior', 'i++', 'to', 'the', 'implementation', 'i++', 'of', 'initiatives', 'i++']"
ASSOCIATE PUBLIC INFORMATION,"Maintaining social
media talking points news
releases and more","['maintaining', 'social', 'i++', 'media', 'talking', 'points', 'news', 'i++', 'releases', 'and', 'more', 'i++']"
ASSOCIATE PUBLIC INFORMATION,,"['performing', 'other', 'i++', 'related', 'assignments', 'as', 'i++', 'may', 'be', 'required', 'i++']"
ASSOCIATE PUBLIC INFORMATION,,"['press', 'office', 'handling', 'i++', 'social', 'media', 'platforms', 'i++', 'such', 'as', 'twitter', '-twitter', '-as', '-such', 'i--', '-platforms', '-media', '-social', 'i--', '-handling', '-office', 'conferences', 'i++', 'and', 'interviews', 'write', 'background', 'i++', 'documents', 'and', 'more', 'i++']"
ENGINEERING TECHNICIAN,"Performs research and
respond to written requests
for design changes","['performs', 'research', 'and', 'i++', 'investigations', '-investigations', 'respond', 'to', 'written', 'requests', 'i++', 'for', 'design', 'changes', 'i++']"
ECONOMIST,"Experience with
programming data mining
and data sources","['experience', 'in', 'i++', 'processing', 'cleaning', '-cleaning', '-processing', 'i--', '-in', 'with', 'i++', 'programming', 'data', 'mining', 'i++', 'and', 'data', 'sources', 'i++']"
ECONOMIST,,"['the', 'direction', 'of', 'i++', 'the', 'assistant', '-assistant', 'transportation', 'planning', 'i++', 'and', 'policy', 'group', 'i++']"
ECONOMIST,,"['the', 'parking', 'planning', 'i++', 'and', 'operations', 'field', '-field', '-operations', '-and', 'i--', '-planning', '-parking', 'direction', 'of', 'i++', 'the', 'transportation', 'planning', 'i++', 'or', 'supporting', '-supporting', '-or', 'i--', '-planning', 'system', 'i++', 'and', 'traveling', '-traveling', '-and', 'i--', '-system', 'planning', 'i++', 'and', 'analysis', 'i++']"
ECONOMIST,"An understanding
of statistical methods
and data sources","['an', 'emerging', '-emerging', 'understanding', 'i++', 'of', 'and', 'experience', '-experience', '-and', 'statistical', 'methods', 'i++', 'is', 'required', '-required', '-is', 'and', 'data', 'sources', 'i++']"
ECONOMIST,,"['the', 'tax', 'system', '-system', 'policy', 'i++', 'is', 'seeking', 'an', '-an', '-seeking', 'also', 'responsible', 'i++', 'for', 'all', 'modeling', 'i++']"
RECREATION SUPERVISOR,"Manage the proper
maintenance of related
safety equipment","['manage', 'the', 'proper', 'i++', 'maintenance', 'of', 'related', 'i++', 'safety', 'equipment', 'i++']"
DIRECTOR OF CONSUMER INFORMATI,,"['the', 'commissioner', 'i++', 'as', 'needed', 'for', 'press', 'and', 'or', 'i++', 'social', 'media', 'i++']"
CASHIER,,"['all', 'cashiers', 'and', 'cross', 'i++', 'training', 'of', 'staff', '-staff', 'new', 'cashiers', 'and', 'i++', 'cross', 'training', 'of', 'staff', 'i++']"
CASHIER,"Ensure customer
satisfaction and safeguard
company assets","['ensure', 'customer', 'i++', 'satisfaction', 'and', 'safeguard', 'i++', 'company', 'assets', 'i++']"
CASHIER,"Other transactions
include processing payments
received in the mail","['other', 'payment', '-payment', 'transactions', 'i++', 'include', 'processing', 'payments', 'i++', 'received', 'in', 'the', 'mail', 'i++']"
CASHIER,"Must be currently
serving as a permanent
cashier to apply","['must', 'be', 'currently', 'i++', 'serving', 'as', 'a', 'permanent', 'i++', 'cashier', 'to', 'apply', 'i++']"
SPECIAL COMMISSIONER OF INVEST,,"['the', 'new', 'york', 'state', 'and', 'i++', 'city', 'law', 'enforcement', 'or', 'i++', 'i--', '-or', '-enforcement', '-law', 'employees', 'vendors', 'i++', 'with', 'city', 'contracts', 'i++']"
ASSISTANT COMMISSIONER (DCAS),,"['ensure', 'that', '-that', 'optimal', 'i++', 'real', 'estate', 'services', 'will', 'i++', 'report', '-report', 'i--', '-will', 'res', 'i++', 'line', 'of', 'service', '-service', '-of', '-line', 'i--', '-res', '-services', 'initiatives', 'i++', 'planning', 'and', '-and', '-planning', 'i--', '-initiatives', 'leasing', 'and', 'lease', 'i++', 'negotiation', 'i++']"
ASSISTANT COMMISSIONER (DCAS),,"['the', 'first', 'assistant', 'i++', 'commissioner', 'fac', 'for', 'real', 'i++', 'estate', 'brokers', '-brokers', 'costs', 'the', '-the', '-costs', 'industry', 'i++']"
ASSISTANT COMMISSIONER (DCAS),,"['communication', 'i++', 'with', 'external', 'real', 'estate', 'i++', 'leasing', 'and', 'lease', '-lease', '-and', '-leasing', 'related', 'contracts', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Communicating
with lines of service of the
city of new york","['communicating', 'i++', 'with', 'lines', 'of', 'service', 'of', 'the', 'i++', 'commissioner', '-commissioner', 'city', 'of', 'new', 'york', 'i++']"
ASSISTANT COMMISSIONER (DCAS),"Strong understanding
of real estate leasing and
lease terminations","['strong', 'understanding', 'i++', 'of', 'real', 'estate', 'leasing', 'and', 'i++', 'lease', 'terminations', 'i++']"
